process,bin,bin_low,bin_high,yield,MCstat,syst_quadrature_Up,syst_quadrature_Down,syst_quadrature_Increase,syst_quadrature_Decrease,yield_sm,yield_cHbox_at_1,yield_cHbox_at_0p3,cHbox_95CL_LL,cHbox_95CL_UL,yield_cHbox_95CL_LL,yield_cHbox_95CL_UL,comb_cHbox_95CL_LL,comb_cHbox_95CL_UL,comb_yield_cHbox_95CL_LL,comb_yield_cHbox_95CL_UL,all_comb_cHbox_95CL_LL,all_comb_cHbox_95CL_UL,all_comb_yield_cHbox_95CL_LL,all_comb_yield_cHbox_95CL_UL,total_bkg,total_MCstat,total_syst_Up,total_syst_Down,total_syst_Increase,total_syst_Decrease,sm_cHbox,sm_lin_quad_cHbox,quad_cHbox,lin_cHbox,total_unc,total_unc_Down,total_unc_Up,total_unc_Decrease,total_unc_Increase,channel,subchannel
sm,1,200.0,800.0,13.607390391345794,0.0,0.6350346582985279,4.86087654243087,0.47628609935340216,4.8789897857607505,13.607390391345794,13.678756819546841,13.627848890553505,-6777.704456015869,4337.290046083525,207684.75582446507,85533.81711477334,-397.4323902881733,347.88603264691915,702.6667385229515,585.1749788806926,-59.52626374323403,53.271914967158445,702.6667385229515,585.1749788806926,2952.5932234751463,58.43463468992619,299.78230421019794,300.16751690813186,300.1285340224773,299.82133211279006,13.607390391345794,13.678756819546841,0.004530615488583678,0.06683581271246375,305.6134052955205,305.8024603206108,305.42435470820067,305.4626617464614,305.76419585331837,2Lepton_OS,SFZ
sm,2,800.0,1300.0,4.6622806700210555,0.0,0.19131419616194742,2.850125136338577,0.1543830447622203,2.8523639827224065,4.6622806700210555,4.685091515104248,4.668732719271281,-1790.3470300737151,1303.0055509742938,5938.318545901043,3194.7947300929686,-397.4323902881733,347.88603264691915,290.5830469941217,237.40396098338468,-59.52626374323403,53.271914967158445,290.5830469941217,237.40396098338468,393.85307409222844,20.960689789930694,58.51394317859514,58.825657282789294,58.75677472074094,58.583111264904154,4.6622806700210555,4.685091515104248,0.0018628774987265151,0.020947967584466376,62.301653072603436,62.44844650767452,62.15490377096216,62.220024445075914,62.383564278210386,2Lepton_OS,SFZ
sm,3,1300.0,5000.0,0.620914394910488,0.0,0.026332098746922824,0.3348565417908018,0.01692720188012234,0.33546348957974886,0.620914394910488,0.6242483989777309,0.6218432527535256,-516.6569408373775,416.86182724087877,89.75962200170595,60.90534393191407,-397.4323902881733,347.88603264691915,53.0921555315888,42.778343361637276,-59.52626374323403,53.271914967158445,53.0921555315888,42.778343361637276,16.61832672687568,2.982107667670704,3.8899304548681295,3.9454002167389413,3.9312008975409896,3.9042798717724088,0.620914394910488,0.6242483989777309,0.00033973036731086207,0.002994273699931993,4.923521892399489,4.945619173756112,4.901481927467548,4.912877716645061,4.934299001723293,2Lepton_OS,SFZ
DY,1,0.0,800.0,1.5076420307159424,0.3770142462071149,0.3128883056817835,0.31269696928161506,0.3128994101702781,0.31268585760378825,5.744047269164566,5.767571330633896,5.750832946332079,-126.54754641122979,102.26837799230405,23.638093446129723,21.541393560753118,-80.26514945641456,69.42744110496807,12.29016297747986,13.52022727570247,-59.52626374323403,53.271914967158445,12.29016297747986,13.52022727570247,37.271623760401255,1.0713987782858865,4.32263796340449,4.327351093180128,4.331931524165773,4.318047674152263,5.744047269164566,5.767571330633896,0.0012930536823126757,0.02223100778701692,4.455723623820367,4.458011084077712,4.453436235625049,4.448980901101314,4.4624574028413635,2Lepton_SS,1FJ
DY,2,800.0,1400.0,0.37477242946624756,0.10284413975292929,0.08398755814595794,0.08411160965902313,0.08427150020346022,0.08382712601664656,3.7861893658355736,3.801434698667908,3.7905036069236884,-95.0063019584327,83.56578861325696,13.602853811204367,13.581564412631003,-80.26514945641456,69.42744110496807,10.618400406939214,10.711998562410319,-59.52626374323403,53.271914967158445,10.618400406939214,10.711998562410319,14.806275397242691,0.5774626184936592,2.0298525533322054,2.040030677680329,2.0304666177927624,2.039419492937968,3.7861893658355736,3.801434698667908,0.0012350417218377936,0.014010291110496453,2.1152896856640724,2.1201858978953747,2.1103943858972967,2.1195978259879658,2.1109850216731365,2Lepton_SS,1FJ
DY,3,1400.0,1500.0,0.05571712926030159,0.04655752163034204,0.012620570567987356,0.012808431690462061,0.012707686407514926,0.012722005738052548,0.3932146677975338,0.39550168639558086,0.393836741993697,-107.20782821043865,100.26045257556758,3.685221461311218,3.656958798846934,-80.26514945641456,69.42744110496807,2.1985101347085743,2.0005517097632,-59.52626374323403,53.271914967158445,2.1985101347085743,2.0005517097632,0.8313451391872745,0.08891146068276773,0.20264779547441353,0.12514904193849313,0.2031987421026386,0.12425249662146762,0.3932146677975338,0.39550168639558086,0.00030491134881370296,0.001982107249233367,0.1864616300883891,0.15351719948874154,0.22129477366486333,0.15278720744031934,0.221799406295053,2Lepton_SS,1FJ
TTbar,1,0.0,800.0,19.399999618530273,0.0,4.100000381469727,4.09999942779541,4.100000381469727,4.09999942779541,5.744047269164566,5.767571330633896,5.750832946332079,-126.54754641122979,102.26837799230405,23.638093446129723,21.541393560753118,-80.26514945641456,69.42744110496807,12.29016297747986,13.52022727570247,-59.52626374323403,53.271914967158445,12.29016297747986,13.52022727570247,37.271623760401255,1.0713987782858865,4.32263796340449,4.327351093180128,4.331931524165773,4.318047674152263,5.744047269164566,5.767571330633896,0.0012930536823126757,0.02223100778701692,4.455723623820367,4.458011084077712,4.453436235625049,4.448980901101314,4.4624574028413635,2Lepton_SS,1FJ
TTbar,2,800.0,1400.0,5.440000057220459,0.0,1.880000114440918,1.880000114440918,1.880000114440918,1.880000114440918,3.7861893658355736,3.801434698667908,3.7905036069236884,-95.0063019584327,83.56578861325696,13.602853811204367,13.581564412631003,-80.26514945641456,69.42744110496807,10.618400406939214,10.711998562410319,-59.52626374323403,53.271914967158445,10.618400406939214,10.711998562410319,14.806275397242691,0.5774626184936592,2.0298525533322054,2.040030677680329,2.0304666177927624,2.039419492937968,3.7861893658355736,3.801434698667908,0.0012350417218377936,0.014010291110496453,2.1152896856640724,2.1201858978953747,2.1103943858972967,2.1195978259879658,2.1109850216731365,2Lepton_SS,1FJ
TTbar,3,1400.0,1500.0,0.14000000059604645,0.0,0.1900000125169754,0.10000000149011612,0.1900000125169754,0.10000000149011612,0.3932146677975338,0.39550168639558086,0.393836741993697,-107.20782821043865,100.26045257556758,3.685221461311218,3.656958798846934,-80.26514945641456,69.42744110496807,2.1985101347085743,2.0005517097632,-59.52626374323403,53.271914967158445,2.1985101347085743,2.0005517097632,0.8313451391872745,0.08891146068276773,0.20264779547441353,0.12514904193849313,0.2031987421026386,0.12425249662146762,0.3932146677975338,0.39550168639558086,0.00030491134881370296,0.001982107249233367,0.1864616300883891,0.15351719948874154,0.22129477366486333,0.15278720744031934,0.221799406295053,2Lepton_SS,1FJ
WJets,1,0.0,800.0,2.2921950817108154,0.8733627861533725,0.5827941037648582,0.5411056410865156,0.5750557581469763,0.5493224528641985,5.744047269164566,5.767571330633896,5.750832946332079,-126.54754641122979,102.26837799230405,23.638093446129723,21.541393560753118,-80.26514945641456,69.42744110496807,12.29016297747986,13.52022727570247,-59.52626374323403,53.271914967158445,12.29016297747986,13.52022727570247,37.271623760401255,1.0713987782858865,4.32263796340449,4.327351093180128,4.331931524165773,4.318047674152263,5.744047269164566,5.767571330633896,0.0012930536823126757,0.02223100778701692,4.455723623820367,4.458011084077712,4.453436235625049,4.448980901101314,4.4624574028413635,2Lepton_SS,1FJ
WJets,2,800.0,1400.0,0.5949442982673645,0.4394307133893993,0.15836526736225343,0.12840958862964585,0.15959788879805228,0.12687432462857653,3.7861893658355736,3.801434698667908,3.7905036069236884,-95.0063019584327,83.56578861325696,13.602853811204367,13.581564412631003,-80.26514945641456,69.42744110496807,10.618400406939214,10.711998562410319,-59.52626374323403,53.271914967158445,10.618400406939214,10.711998562410319,14.806275397242691,0.5774626184936592,2.0298525533322054,2.040030677680329,2.0304666177927624,2.039419492937968,3.7861893658355736,3.801434698667908,0.0012350417218377936,0.014010291110496453,2.1152896856640724,2.1201858978953747,2.1103943858972967,2.1195978259879658,2.1109850216731365,2Lepton_SS,1FJ
WJets,3,1400.0,1500.0,0.00809496734291315,0.007609191923091794,0.00242218040147305,0.002712428505977059,0.002712522320150665,0.0024220753415204782,0.3932146677975338,0.39550168639558086,0.393836741993697,-107.20782821043865,100.26045257556758,3.685221461311218,3.656958798846934,-80.26514945641456,69.42744110496807,2.1985101347085743,2.0005517097632,-59.52626374323403,53.271914967158445,2.1985101347085743,2.0005517097632,0.8313451391872745,0.08891146068276773,0.20264779547441353,0.12514904193849313,0.2031987421026386,0.12425249662146762,0.3932146677975338,0.39550168639558086,0.00030491134881370296,0.001982107249233367,0.1864616300883891,0.15351719948874154,0.22129477366486333,0.15278720744031934,0.221799406295053,2Lepton_SS,1FJ
WW,1,0.0,800.0,1.1734298467636108,0.10992884692047697,0.23794374552421424,0.23730835969689693,0.23733443201862361,0.23791773997438942,5.744047269164566,5.767571330633896,5.750832946332079,-126.54754641122979,102.26837799230405,23.638093446129723,21.541393560753118,-80.26514945641456,69.42744110496807,12.29016297747986,13.52022727570247,-59.52626374323403,53.271914967158445,12.29016297747986,13.52022727570247,37.271623760401255,1.0713987782858865,4.32263796340449,4.327351093180128,4.331931524165773,4.318047674152263,5.744047269164566,5.767571330633896,0.0012930536823126757,0.02223100778701692,4.455723623820367,4.458011084077712,4.453436235625049,4.448980901101314,4.4624574028413635,2Lepton_SS,1FJ
WW,2,800.0,1400.0,0.715758204460144,0.08739097789311787,0.20618223329907914,0.15272285606273084,0.20620170729805648,0.15269656184577357,3.7861893658355736,3.801434698667908,3.7905036069236884,-95.0063019584327,83.56578861325696,13.602853811204367,13.581564412631003,-80.26514945641456,69.42744110496807,10.618400406939214,10.711998562410319,-59.52626374323403,53.271914967158445,10.618400406939214,10.711998562410319,14.806275397242691,0.5774626184936592,2.0298525533322054,2.040030677680329,2.0304666177927624,2.039419492937968,3.7861893658355736,3.801434698667908,0.0012350417218377936,0.014010291110496453,2.1152896856640724,2.1201858978953747,2.1103943858972967,2.1195978259879658,2.1109850216731365,2Lepton_SS,1FJ
WW,3,1400.0,1500.0,0.060357362031936646,0.008429189767245023,0.012440338997908704,0.012588621739606965,0.012444580710229101,0.012584428577904799,0.3932146677975338,0.39550168639558086,0.393836741993697,-107.20782821043865,100.26045257556758,3.685221461311218,3.656958798846934,-80.26514945641456,69.42744110496807,2.1985101347085743,2.0005517097632,-59.52626374323403,53.271914967158445,2.1985101347085743,2.0005517097632,0.8313451391872745,0.08891146068276773,0.20264779547441353,0.12514904193849313,0.2031987421026386,0.12425249662146762,0.3932146677975338,0.39550168639558086,0.00030491134881370296,0.001982107249233367,0.1864616300883891,0.15351719948874154,0.22129477366486333,0.15278720744031934,0.221799406295053,2Lepton_SS,1FJ
WZ,1,0.0,800.0,3.97800350189209,0.46411157098182987,0.815660253179213,0.812479959158154,0.8125370750997939,0.8156033559508478,5.744047269164566,5.767571330633896,5.750832946332079,-126.54754641122979,102.26837799230405,23.638093446129723,21.541393560753118,-80.26514945641456,69.42744110496807,12.29016297747986,13.52022727570247,-59.52626374323403,53.271914967158445,12.29016297747986,13.52022727570247,37.271623760401255,1.0713987782858865,4.32263796340449,4.327351093180128,4.331931524165773,4.318047674152263,5.744047269164566,5.767571330633896,0.0012930536823126757,0.02223100778701692,4.455723623820367,4.458011084077712,4.453436235625049,4.448980901101314,4.4624574028413635,2Lepton_SS,1FJ
WZ,2,800.0,1400.0,2.336216449737549,0.33884846102406246,0.48106469462174833,0.48585708316019505,0.47928924903435305,0.48760861500647684,3.7861893658355736,3.801434698667908,3.7905036069236884,-95.0063019584327,83.56578861325696,13.602853811204367,13.581564412631003,-80.26514945641456,69.42744110496807,10.618400406939214,10.711998562410319,-59.52626374323403,53.271914967158445,10.618400406939214,10.711998562410319,14.806275397242691,0.5774626184936592,2.0298525533322054,2.040030677680329,2.0304666177927624,2.039419492937968,3.7861893658355736,3.801434698667908,0.0012350417218377936,0.014010291110496453,2.1152896856640724,2.1201858978953747,2.1103943858972967,2.1195978259879658,2.1109850216731365,2Lepton_SS,1FJ
WZ,3,1400.0,1500.0,0.12594400346279144,0.07205364616586564,0.027312851204524608,0.02840968961439065,0.027315910756013816,0.028406747868702006,0.3932146677975338,0.39550168639558086,0.393836741993697,-107.20782821043865,100.26045257556758,3.685221461311218,3.656958798846934,-80.26514945641456,69.42744110496807,2.1985101347085743,2.0005517097632,-59.52626374323403,53.271914967158445,2.1985101347085743,2.0005517097632,0.8313451391872745,0.08891146068276773,0.20264779547441353,0.12514904193849313,0.2031987421026386,0.12425249662146762,0.3932146677975338,0.39550168639558086,0.00030491134881370296,0.001982107249233367,0.1864616300883891,0.15351719948874154,0.22129477366486333,0.15278720744031934,0.221799406295053,2Lepton_SS,1FJ
ZZ,1,0.0,800.0,0.12225882709026337,0.008669490616628245,0.024860293734579507,0.024864028086035075,0.02487084928374491,0.024853469639830157,5.744047269164566,5.767571330633896,5.750832946332079,-126.54754641122979,102.26837799230405,23.638093446129723,21.541393560753118,-80.26514945641456,69.42744110496807,12.29016297747986,13.52022727570247,-59.52626374323403,53.271914967158445,12.29016297747986,13.52022727570247,37.271623760401255,1.0713987782858865,4.32263796340449,4.327351093180128,4.331931524165773,4.318047674152263,5.744047269164566,5.767571330633896,0.0012930536823126757,0.02223100778701692,4.455723623820367,4.458011084077712,4.453436235625049,4.448980901101314,4.4624574028413635,2Lepton_SS,1FJ
ZZ,2,800.0,1400.0,0.03741065785288811,0.00476885515223727,0.007675563937497341,0.007702423347243672,0.007706786153087008,0.007671183374770836,3.7861893658355736,3.801434698667908,3.7905036069236884,-95.0063019584327,83.56578861325696,13.602853811204367,13.581564412631003,-80.26514945641456,69.42744110496807,10.618400406939214,10.711998562410319,-59.52626374323403,53.271914967158445,10.618400406939214,10.711998562410319,14.806275397242691,0.5774626184936592,2.0298525533322054,2.040030677680329,2.0304666177927624,2.039419492937968,3.7861893658355736,3.801434698667908,0.0012350417218377936,0.014010291110496453,2.1152896856640724,2.1201858978953747,2.1103943858972967,2.1195978259879658,2.1109850216731365,2Lepton_SS,1FJ
ZZ,3,1400.0,1500.0,0.002121994737535715,0.0009638894769638529,0.0004356744100776679,0.0004372274925737204,0.0004374207243258376,0.000435480403450128,0.3932146677975338,0.39550168639558086,0.393836741993697,-107.20782821043865,100.26045257556758,3.685221461311218,3.656958798846934,-80.26514945641456,69.42744110496807,2.1985101347085743,2.0005517097632,-59.52626374323403,53.271914967158445,2.1985101347085743,2.0005517097632,0.8313451391872745,0.08891146068276773,0.20264779547441353,0.12514904193849313,0.2031987421026386,0.12425249662146762,0.3932146677975338,0.39550168639558086,0.00030491134881370296,0.001982107249233367,0.1864616300883891,0.15351719948874154,0.22129477366486333,0.15278720744031934,0.221799406295053,2Lepton_SS,1FJ
ttV,1,0.0,800.0,3.0540475845336914,0.12423357943708271,0.6456298466568803,0.6464540443510343,0.6464952219174298,0.6455886138942732,5.744047269164566,5.767571330633896,5.750832946332079,-126.54754641122979,102.26837799230405,23.638093446129723,21.541393560753118,-80.26514945641456,69.42744110496807,12.29016297747986,13.52022727570247,-59.52626374323403,53.271914967158445,12.29016297747986,13.52022727570247,37.271623760401255,1.0713987782858865,4.32263796340449,4.327351093180128,4.331931524165773,4.318047674152263,5.744047269164566,5.767571330633896,0.0012930536823126757,0.02223100778701692,4.455723623820367,4.458011084077712,4.453436235625049,4.448980901101314,4.4624574028413635,2Lepton_SS,1FJ
ttV,2,800.0,1400.0,1.5209839344024658,0.0854903636158072,0.33487596008328735,0.3335634881034155,0.3369461732170151,0.33147214904397343,3.7861893658355736,3.801434698667908,3.7905036069236884,-95.0063019584327,83.56578861325696,13.602853811204367,13.581564412631003,-80.26514945641456,69.42744110496807,10.618400406939214,10.711998562410319,-59.52626374323403,53.271914967158445,10.618400406939214,10.711998562410319,14.806275397242691,0.5774626184936592,2.0298525533322054,2.040030677680329,2.0304666177927624,2.039419492937968,3.7861893658355736,3.801434698667908,0.0012350417218377936,0.014010291110496453,2.1152896856640724,2.1201858978953747,2.1103943858972967,2.1195978259879658,2.1109850216731365,2Lepton_SS,1FJ
ttV,3,1400.0,1500.0,0.045895013958215714,0.020396984331252106,0.01294819514802827,0.015774071529864934,0.012798582216935809,0.015895703301743294,0.3932146677975338,0.39550168639558086,0.393836741993697,-107.20782821043865,100.26045257556758,3.685221461311218,3.656958798846934,-80.26514945641456,69.42744110496807,2.1985101347085743,2.0005517097632,-59.52626374323403,53.271914967158445,2.1985101347085743,2.0005517097632,0.8313451391872745,0.08891146068276773,0.20264779547441353,0.12514904193849313,0.2031987421026386,0.12425249662146762,0.3932146677975338,0.39550168639558086,0.00030491134881370296,0.001982107249233367,0.1864616300883891,0.15351719948874154,0.22129477366486333,0.15278720744031934,0.221799406295053,2Lepton_SS,1FJ
sm,1,0.0,800.0,5.744047269164566,0.0,0.5461437243520083,0.624849960666447,0.6260300903366366,0.5447905716759841,5.744047269164566,5.767571330633896,5.750832946332079,-126.54754641122979,102.26837799230405,23.638093446129723,21.541393560753118,-80.26514945641456,69.42744110496807,12.29016297747986,13.52022727570247,-59.52626374323403,53.271914967158445,12.29016297747986,13.52022727570247,37.271623760401255,1.0713987782858865,4.32263796340449,4.327351093180128,4.331931524165773,4.318047674152263,5.744047269164566,5.767571330633896,0.0012930536823126757,0.02223100778701692,4.455723623820367,4.458011084077712,4.453436235625049,4.448980901101314,4.4624574028413635,2Lepton_SS,1FJ
sm,2,800.0,1400.0,3.7861893658355736,0.0,0.409429253324914,0.48275837258975024,0.4123004211574733,0.4803085700849724,3.7861893658355736,3.801434698667908,3.7905036069236884,-95.0063019584327,83.56578861325696,13.602853811204367,13.581564412631003,-80.26514945641456,69.42744110496807,10.618400406939214,10.711998562410319,-59.52626374323403,53.271914967158445,10.618400406939214,10.711998562410319,14.806275397242691,0.5774626184936592,2.0298525533322054,2.040030677680329,2.0304666177927624,2.039419492937968,3.7861893658355736,3.801434698667908,0.0012350417218377936,0.014010291110496453,2.1152896856640724,2.1201858978953747,2.1103943858972967,2.1195978259879658,2.1109850216731365,2Lepton_SS,1FJ
sm,3,1400.0,1500.0,0.3932146677975338,0.0,0.061093199701306285,0.06539321713703752,0.06289562267230615,0.0636615468390324,0.3932146677975338,0.39550168639558086,0.393836741993697,-107.20782821043865,100.26045257556758,3.685221461311218,3.656958798846934,-80.26514945641456,69.42744110496807,2.1985101347085743,2.0005517097632,-59.52626374323403,53.271914967158445,2.1985101347085743,2.0005517097632,0.8313451391872745,0.08891146068276773,0.20264779547441353,0.12514904193849313,0.2031987421026386,0.12425249662146762,0.3932146677975338,0.39550168639558086,0.00030491134881370296,0.001982107249233367,0.1864616300883891,0.15351719948874154,0.22129477366486333,0.15278720744031934,0.221799406295053,2Lepton_SS,1FJ
