process,bin,bin_low,bin_high,yield,MCstat,syst_quadrature_Up,syst_quadrature_Down,syst_quadrature_Increase,syst_quadrature_Decrease,yield_sm,yield_cHd_at_1,yield_cHd_at_0p3,cHd_95CL_LL,cHd_95CL_UL,yield_cHd_95CL_LL,yield_cHd_95CL_UL,comb_cHd_95CL_LL,comb_cHd_95CL_UL,comb_yield_cHd_95CL_LL,comb_yield_cHd_95CL_UL,all_comb_cHd_95CL_LL,all_comb_cHd_95CL_UL,all_comb_yield_cHd_95CL_LL,all_comb_yield_cHd_95CL_UL,total_bkg,total_MCstat,total_syst_Up,total_syst_Down,total_syst_Increase,total_syst_Decrease,sm_cHd,sm_lin_quad_cHd,quad_cHd,lin_cHd,total_unc,total_unc_Down,total_unc_Up,total_unc_Decrease,total_unc_Increase,channel,subchannel
sm,4,2000.0,2250.0,0.3615255781015967,0.0,0.0,0.0,0.0,0.0,0.3615255781015967,3.839749976405082,0.6693263365112264,-1.6629602838734021,1.6702583173339969,10.090822886207837,10.092878081195366,-0.7853856394148381,0.790011182769875,2.541985707177754,2.528207887738221,-0.5606814602911296,0.5648775492057468,2.541985707177754,2.528207887738221,15.03900728565123,2.1245039294522594,0.0,0.0,0.0,0.0,0.3615255781015967,3.839749976405082,3.5031741003876946,-0.024949702084209324,2.1245039294522594,2.1245039294522594,2.1245039294522594,2.1245039294522594,2.1245039294522594,0Lepton_3FJ,
sm,5,2250.0,2500.0,0.16160510323256227,0.0,0.0,0.0,0.0,0.0,0.16160510323256227,2.925528755497466,0.4067329813912987,-1.4776032210432573,1.4838066742320863,6.2593095122407485,6.259279495330218,-0.7853856394148381,0.790011182769875,1.8906843913669764,1.8837548541458262,-0.5606814602911296,0.5648775492057468,1.8906843913669764,1.8837548541458262,4.892259740992738,1.2263962666619492,0.0,0.0,0.0,0.0,0.16160510323256227,2.925528755497466,2.7811867500987364,-0.01726309783383284,1.2263962666619492,1.2263962666619492,1.2263962666619492,1.2263962666619492,1.2263962666619492,0Lepton_3FJ,
sm,6,2500.0,4000.0,0.1754646008614014,0.0,0.0,0.0,0.0,0.0,0.1754646008614014,8.603187380896669,0.9275309169021128,-0.8490065777598708,0.8526134636419784,6.298326630752334,6.298148355698439,-0.7853856394148381,0.790011182769875,5.416867995418783,5.4302767950564474,-0.5606814602911296,0.5648775492057468,5.416867995418783,5.4302767950564474,5.020771482542408,1.1822449825897272,0.0,0.0,0.0,0.0,0.1754646008614014,8.603187380896669,8.458335799856519,-0.030613019821251114,1.1822449825897272,1.1822449825897272,1.1822449825897272,1.1822449825897272,1.1822449825897272,0Lepton_3FJ,
Other,1,500.0,1600.0,129.5636921459323,0.0,38.8691076437797,38.8691076437797,38.8691076437797,38.8691076437797,13.968913035116273,21.337039823986032,14.58942525950557,-4.951700018061135,4.973376120849256,200.6115700492966,200.22610886170497,-0.9855815165498544,0.9887161294062,21.523257752905337,21.169431793610983,-0.5606814602911296,0.5648775492057468,21.523257752905337,21.169431793610983,821.6861825007096,0.0,90.92186606899189,90.9656123602861,90.94450612076437,90.94297756286512,13.968913035116273,21.337039823986032,7.571075296531571,-0.20294850766181227,90.943739214639,90.9656123602861,90.92186606899189,90.94297756286512,90.94450612076437,1Lepton,
Other,2,1600.0,2600.0,27.45474013829397,0.0,8.23642204148819,8.236422041488193,8.23642204148819,8.236422041488193,4.496186711962413,14.765613458125912,5.397253732880896,-2.265418438968608,2.2754318370727447,58.016720578160594,57.987430546920194,-0.9855815165498544,0.9887161294062,14.687632469890573,14.533931711795416,-0.5606814602911296,0.5648775492057468,14.687632469890573,14.533931711795416,203.67632720939267,0.0,23.275432672660855,23.47735192756672,23.4841043838963,23.268619660750222,4.496186711962413,14.765613458125912,10.379814299669368,-0.11038755350586893,23.376392300113785,23.47735192756672,23.275432672660855,23.268619660750222,23.4841043838963,1Lepton,
Other,3,2600.0,3400.0,1.4699372051178776,0.0,0.4409811615353634,0.4409811615353634,0.4409811615353634,0.4409811615353634,0.42274123554429316,4.8458079626857105,0.8161566473471262,-1.61753761429124,1.621633480509199,12.089342253318142,12.076430552411114,-0.9855815165498544,0.9887161294062,4.762610895607825,4.746304907175643,-0.5606814602911296,0.5648775492057468,4.762610895607825,4.746304907175643,19.62366595360099,0.0,3.1755570546220158,3.2938032063801184,3.1830187813111035,3.2865930090810425,0.42274123554429316,4.8458079626857105,4.4452600301885346,-0.022193303047117252,3.234680130501067,3.2938032063801184,3.1755570546220158,3.2865930090810425,3.1830187813111035,1Lepton,
Other,4,3400.0,4000.0,0.10109006224068669,0.0,0.03032701867220601,0.03032701867220601,0.03032701867220601,0.03032701867220601,0.1081678740830442,3.851666893971931,0.44289256048385905,-1.0432481286806445,1.0478127708604297,4.204699376454044,4.218721396025223,-0.9855815165498544,0.9887161294062,3.764904301320299,3.7675448619223193,-0.5606814602911296,0.5648775492057468,3.764904301320299,3.7675448619223193,1.7608052886067374,0.0,0.4791186996914711,0.5346358623641686,0.5519117504372929,0.45911180931137857,0.1081678740830442,3.851666893971931,3.7539286645992913,-0.010429644710404543,0.5068772810278198,0.5346358623641686,0.4791186996914711,0.45911180931137857,0.5519117504372929,1Lepton,
Top,1,500.0,1600.0,268.0720424940706,0.0,53.6144084988141,53.6144084988141,53.6144084988141,53.6144084988141,13.968913035116273,21.337039823986032,14.58942525950557,-4.951700018061135,4.973376120849256,200.6115700492966,200.22610886170497,-0.9855815165498544,0.9887161294062,21.523257752905337,21.169431793610983,-0.5606814602911296,0.5648775492057468,21.523257752905337,21.169431793610983,821.6861825007096,0.0,90.92186606899189,90.9656123602861,90.94450612076437,90.94297756286512,13.968913035116273,21.337039823986032,7.571075296531571,-0.20294850766181227,90.943739214639,90.9656123602861,90.92186606899189,90.94297756286512,90.94450612076437,1Lepton,
Top,2,1600.0,2600.0,43.220862045900724,0.0,8.644172409180143,8.644172409180143,8.644172409180143,8.644172409180143,4.496186711962413,14.765613458125912,5.397253732880896,-2.265418438968608,2.2754318370727447,58.016720578160594,57.987430546920194,-0.9855815165498544,0.9887161294062,14.687632469890573,14.533931711795416,-0.5606814602911296,0.5648775492057468,14.687632469890573,14.533931711795416,203.67632720939267,0.0,23.275432672660855,23.47735192756672,23.4841043838963,23.268619660750222,4.496186711962413,14.765613458125912,10.379814299669368,-0.11038755350586893,23.376392300113785,23.47735192756672,23.275432672660855,23.268619660750222,23.4841043838963,1Lepton,
Top,3,2600.0,3400.0,2.5025475426043946,0.0,0.5005095085208788,0.5005095085208788,0.5005095085208788,0.5005095085208788,0.42274123554429316,4.8458079626857105,0.8161566473471262,-1.61753761429124,1.621633480509199,12.089342253318142,12.076430552411114,-0.9855815165498544,0.9887161294062,4.762610895607825,4.746304907175643,-0.5606814602911296,0.5648775492057468,4.762610895607825,4.746304907175643,19.62366595360099,0.0,3.1755570546220158,3.2938032063801184,3.1830187813111035,3.2865930090810425,0.42274123554429316,4.8458079626857105,4.4452600301885346,-0.022193303047117252,3.234680130501067,3.2938032063801184,3.1755570546220158,3.2865930090810425,3.1830187813111035,1Lepton,
Top,4,3400.0,4000.0,0.08220006995098818,0.0,0.016440013990197636,0.016440013990197636,0.016440013990197636,0.016440013990197636,0.1081678740830442,3.851666893971931,0.44289256048385905,-1.0432481286806445,1.0478127708604297,4.204699376454044,4.218721396025223,-0.9855815165498544,0.9887161294062,3.764904301320299,3.7675448619223193,-0.5606814602911296,0.5648775492057468,3.764904301320299,3.7675448619223193,1.7608052886067374,0.0,0.4791186996914711,0.5346358623641686,0.5519117504372929,0.45911180931137857,0.1081678740830442,3.851666893971931,3.7539286645992913,-0.010429644710404543,0.5068772810278198,0.5346358623641686,0.4791186996914711,0.45911180931137857,0.5519117504372929,1Lepton,
WJets,1,500.0,1600.0,410.08153482559044,0.0,62.26389498186544,62.314390835987936,62.29699730878938,62.28129775367333,13.968913035116273,21.337039823986032,14.58942525950557,-4.951700018061135,4.973376120849256,200.6115700492966,200.22610886170497,-0.9855815165498544,0.9887161294062,21.523257752905337,21.169431793610983,-0.5606814602911296,0.5648775492057468,21.523257752905337,21.169431793610983,821.6861825007096,0.0,90.92186606899189,90.9656123602861,90.94450612076437,90.94297756286512,13.968913035116273,21.337039823986032,7.571075296531571,-0.20294850766181227,90.943739214639,90.9656123602861,90.92186606899189,90.94297756286512,90.94450612076437,1Lepton,
WJets,2,1600.0,2600.0,128.50453831323554,0.0,19.927078945296856,20.11997140348343,20.07571114336959,19.971668599720715,4.496186711962413,14.765613458125912,5.397253732880896,-2.265418438968608,2.2754318370727447,58.016720578160594,57.987430546920194,-0.9855815165498544,0.9887161294062,14.687632469890573,14.533931711795416,-0.5606814602911296,0.5648775492057468,14.687632469890573,14.533931711795416,203.67632720939267,0.0,23.275432672660855,23.47735192756672,23.4841043838963,23.268619660750222,4.496186711962413,14.765613458125912,10.379814299669368,-0.11038755350586893,23.376392300113785,23.47735192756672,23.275432672660855,23.268619660750222,23.4841043838963,1Lepton,
WJets,3,2600.0,3400.0,15.228439970334424,0.0,3.100268880059476,3.2180789659709705,3.100268880059476,3.2180789659709705,0.42274123554429316,4.8458079626857105,0.8161566473471262,-1.61753761429124,1.621633480509199,12.089342253318142,12.076430552411114,-0.9855815165498544,0.9887161294062,4.762610895607825,4.746304907175643,-0.5606814602911296,0.5648775492057468,4.762610895607825,4.746304907175643,19.62366595360099,0.0,3.1755570546220158,3.2938032063801184,3.1830187813111035,3.2865930090810425,0.42274123554429316,4.8458079626857105,4.4452600301885346,-0.022193303047117252,3.234680130501067,3.2938032063801184,3.1755570546220158,3.2865930090810425,3.1830187813111035,1Lepton,
WJets,4,3400.0,4000.0,1.4693472823320182,0.0,0.42994164841304194,0.4578031794332886,0.42994164841304194,0.4578031794332886,0.1081678740830442,3.851666893971931,0.44289256048385905,-1.0432481286806445,1.0478127708604297,4.204699376454044,4.218721396025223,-0.9855815165498544,0.9887161294062,3.764904301320299,3.7675448619223193,-0.5606814602911296,0.5648775492057468,3.764904301320299,3.7675448619223193,1.7608052886067374,0.0,0.4791186996914711,0.5346358623641686,0.5519117504372929,0.45911180931137857,0.1081678740830442,3.851666893971931,3.7539286645992913,-0.010429644710404543,0.5068772810278198,0.5346358623641686,0.4791186996914711,0.45911180931137857,0.5519117504372929,1Lepton,
sm,1,500.0,1600.0,13.968913035116273,0.0,2.1635118334522216,2.519325131882957,2.1621730173585854,2.5204742443896033,13.968913035116273,21.337039823986032,14.58942525950557,-4.951700018061135,4.973376120849256,200.6115700492966,200.22610886170497,-0.9855815165498544,0.9887161294062,21.523257752905337,21.169431793610983,-0.5606814602911296,0.5648775492057468,21.523257752905337,21.169431793610983,821.6861825007096,0.0,90.92186606899189,90.9656123602861,90.94450612076437,90.94297756286512,13.968913035116273,21.337039823986032,7.571075296531571,-0.20294850766181227,90.943739214639,90.9656123602861,90.92186606899189,90.94297756286512,90.94450612076437,1Lepton,
sm,2,1600.0,2600.0,4.496186711962413,0.0,1.448076697668805,1.9525469440415677,2.430764512777791,0.027378357102009164,4.496186711962413,14.765613458125912,5.397253732880896,-2.265418438968608,2.2754318370727447,58.016720578160594,57.987430546920194,-0.9855815165498544,0.9887161294062,14.687632469890573,14.533931711795416,-0.5606814602911296,0.5648775492057468,14.687632469890573,14.533931711795416,203.67632720939267,0.0,23.275432672660855,23.47735192756672,23.4841043838963,23.268619660750222,4.496186711962413,14.765613458125912,10.379814299669368,-0.11038755350586893,23.376392300113785,23.47735192756672,23.275432672660855,23.268619660750222,23.4841043838963,1Lepton,
sm,3,2600.0,3400.0,0.42274123554429316,0.0,0.1658955259961066,0.21939274870940598,0.27380153499404253,0.026214941668818215,0.42274123554429316,4.8458079626857105,0.8161566473471262,-1.61753761429124,1.621633480509199,12.089342253318142,12.076430552411114,-0.9855815165498544,0.9887161294062,4.762610895607825,4.746304907175643,-0.5606814602911296,0.5648775492057468,4.762610895607825,4.746304907175643,19.62366595360099,0.0,3.1755570546220158,3.2938032063801184,3.1830187813111035,3.2865930090810425,0.42274123554429316,4.8458079626857105,4.4452600301885346,-0.022193303047117252,3.234680130501067,3.2938032063801184,3.1755570546220158,3.2865930090810425,3.1830187813111035,1Lepton,
sm,4,3400.0,4000.0,0.1081678740830442,0.0,0.2086022656453666,0.2739739989581278,0.3443352394238654,0.0031464628390645323,0.1081678740830442,3.851666893971931,0.44289256048385905,-1.0432481286806445,1.0478127708604297,4.204699376454044,4.218721396025223,-0.9855815165498544,0.9887161294062,3.764904301320299,3.7675448619223193,-0.5606814602911296,0.5648775492057468,3.764904301320299,3.7675448619223193,1.7608052886067374,0.0,0.4791186996914711,0.5346358623641686,0.5519117504372929,0.45911180931137857,0.1081678740830442,3.851666893971931,3.7539286645992913,-0.010429644710404543,0.5068772810278198,0.5346358623641686,0.4791186996914711,0.45911180931137857,0.5519117504372929,1Lepton,
TTbar,1,200.0,800.0,126.13375120962145,5.019420521564617,25.226750241924307,25.226750241924293,25.226750241924307,25.226750241924293,8.648301646160403,10.244989097935235,8.776942769363394,-6.713254385712352,6.75585960762183,84.32109207106166,84.31253827953871,-1.3079317478903367,1.3168846657768551,11.596220370430274,11.447181327402877,-0.5606814602911296,0.5648775492057468,11.596220370430274,11.447181327402877,220.8178705981873,6.650159238273003,36.093116915773464,36.093431238330695,36.09343775342012,36.093110400626124,8.648301646160403,10.244989097935235,1.66840529680694,-0.07171784503210787,36.70080450747078,36.70095906717553,36.70064994778813,36.70064354049086,36.70096547441771,2Lepton_OS,OF
TTbar,2,800.0,1350.0,7.018784584417854,0.9390546762387421,1.4037569168835704,1.4037569168835704,1.4037569168835704,1.4037569168835704,1.826044331018905,4.025926773857869,2.015746086800274,-2.0960906532031913,2.113256544027059,11.747555010273228,11.74324180943573,-1.3079317478903367,1.3168846657768551,5.7084811637033015,5.657516750091987,-0.5606814602911296,0.5648775492057468,5.7084811637033015,5.657516750091987,14.169372519328505,1.3462088577310054,2.1279122086308417,2.12781117672544,2.1278658321400044,2.127857554407488,1.826044331018905,4.025926773857869,2.2393475098586655,-0.03946506701970187,2.517950291765209,2.5179076020440307,2.517992981776082,2.5179467946091383,2.517953789929889,2Lepton_OS,OF
TTbar,3,1350.0,5000.0,0.36064579620549564,0.30035803006312806,0.07212915924109914,0.07212915924109914,0.07212915924109914,0.07212915924109914,0.23284900286210156,2.018618151140247,0.3910572287145057,-1.4075066328316646,1.4141520451427247,3.81110919131069,3.811079567930675,-1.3079317478903367,1.3168846657768551,3.323832315739562,3.334693188814819,-0.5606814602911296,0.5648775492057468,3.323832315739562,3.334693188814819,1.103288200538423,0.4148486721964572,0.16935192100675633,0.1693069070323848,0.1693446973118622,0.16931413233958054,0.23284900286210156,2.018618151140247,1.797726279195426,-0.011957130917280595,0.4480757427883982,0.44806723780258273,0.4480842487432941,0.44806996801065413,0.44808151862223666,2Lepton_OS,OF
restbkg,1,200.0,800.0,86.03581774240544,4.3623428936849695,25.81074532272163,25.81074532272163,25.81074532272163,25.81074532272163,8.648301646160403,10.244989097935235,8.776942769363394,-6.713254385712352,6.75585960762183,84.32109207106166,84.31253827953871,-1.3079317478903367,1.3168846657768551,11.596220370430274,11.447181327402877,-0.5606814602911296,0.5648775492057468,11.596220370430274,11.447181327402877,220.8178705981873,6.650159238273003,36.093116915773464,36.093431238330695,36.09343775342012,36.093110400626124,8.648301646160403,10.244989097935235,1.66840529680694,-0.07171784503210787,36.70080450747078,36.70095906717553,36.70064994778813,36.70064354049086,36.70096547441771,2Lepton_OS,OF
restbkg,2,800.0,1350.0,5.324543603891747,0.9646007483241807,1.597363081167524,1.597363081167524,1.597363081167524,1.597363081167524,1.826044331018905,4.025926773857869,2.015746086800274,-2.0960906532031913,2.113256544027059,11.747555010273228,11.74324180943573,-1.3079317478903367,1.3168846657768551,5.7084811637033015,5.657516750091987,-0.5606814602911296,0.5648775492057468,5.7084811637033015,5.657516750091987,14.169372519328505,1.3462088577310054,2.1279122086308417,2.12781117672544,2.1278658321400044,2.127857554407488,1.826044331018905,4.025926773857869,2.2393475098586655,-0.03946506701970187,2.517950291765209,2.5179076020440307,2.517992981776082,2.5179467946091383,2.517953789929889,2Lepton_OS,OF
restbkg,3,1350.0,5000.0,0.5097934014708257,0.28615463407004377,0.1529380204412477,0.1529380204412477,0.1529380204412477,0.1529380204412477,0.23284900286210156,2.018618151140247,0.3910572287145057,-1.4075066328316646,1.4141520451427247,3.81110919131069,3.811079567930675,-1.3079317478903367,1.3168846657768551,3.323832315739562,3.334693188814819,-0.5606814602911296,0.5648775492057468,3.323832315739562,3.334693188814819,1.103288200538423,0.4148486721964572,0.16935192100675633,0.1693069070323848,0.1693446973118622,0.16931413233958054,0.23284900286210156,2.018618151140247,1.797726279195426,-0.011957130917280595,0.4480757427883982,0.44806723780258273,0.4480842487432941,0.44806996801065413,0.44808151862223666,2Lepton_OS,OF
sm,1,200.0,800.0,8.648301646160403,0.0,0.3599816840730155,0.39022643847132965,0.39082857775284874,0.35932785720251115,8.648301646160403,10.244989097935235,8.776942769363394,-6.713254385712352,6.75585960762183,84.32109207106166,84.31253827953871,-1.3079317478903367,1.3168846657768551,11.596220370430274,11.447181327402877,-0.5606814602911296,0.5648775492057468,11.596220370430274,11.447181327402877,220.8178705981873,6.650159238273003,36.093116915773464,36.093431238330695,36.09343775342012,36.093110400626124,8.648301646160403,10.244989097935235,1.66840529680694,-0.07171784503210787,36.70080450747078,36.70095906717553,36.70064994778813,36.70064354049086,36.70096547441771,2Lepton_OS,OF
sm,2,800.0,1350.0,1.826044331018905,0.0,0.07686398938849624,0.07401424877838046,0.0755692054569879,0.07533576224836652,1.826044331018905,4.025926773857869,2.015746086800274,-2.0960906532031913,2.113256544027059,11.747555010273228,11.74324180943573,-1.3079317478903367,1.3168846657768551,5.7084811637033015,5.657516750091987,-0.5606814602911296,0.5648775492057468,5.7084811637033015,5.657516750091987,14.169372519328505,1.3462088577310054,2.1279122086308417,2.12781117672544,2.1278658321400044,2.127857554407488,1.826044331018905,4.025926773857869,2.2393475098586655,-0.03946506701970187,2.517950291765209,2.5179076020440307,2.517992981776082,2.5179467946091383,2.517953789929889,2Lepton_OS,OF
sm,3,1350.0,5000.0,0.23284900286210156,0.0,0.009349836328155335,0.008495590594964379,0.009218069121615872,0.008638385299907177,0.23284900286210156,2.018618151140247,0.3910572287145057,-1.4075066328316646,1.4141520451427247,3.81110919131069,3.811079567930675,-1.3079317478903367,1.3168846657768551,3.323832315739562,3.334693188814819,-0.5606814602911296,0.5648775492057468,3.323832315739562,3.334693188814819,1.103288200538423,0.4148486721964572,0.16935192100675633,0.1693069070323848,0.1693446973118622,0.16931413233958054,0.23284900286210156,2.018618151140247,1.797726279195426,-0.011957130917280595,0.4480757427883982,0.44806723780258273,0.4480842487432941,0.44806996801065413,0.44808151862223666,2Lepton_OS,OF
DY,1,200.0,800.0,346.5992164514756,25.451282900792037,39.836297581036774,40.10584416598999,40.10584416598999,39.836297581036774,6.906147785671395,8.104340747639785,7.0034463157402405,-11.642702293634729,11.685463125561496,176.7112018789467,176.7857759984005,-2.1551778626493463,2.164897813638895,12.81276044574792,12.648378266714207,-0.5606814602911296,0.5648775492057468,12.81276044574792,12.648378266714207,597.2182299040736,26.51845943301718,83.26243900385909,83.41243425401011,83.41243830625953,83.26243494430943,6.906147785671395,8.104340747639785,1.2483778977222475,-0.050184935753857296,87.45488571018927,87.52635533872147,87.38342199508973,87.38341812698756,87.52635920050675,2Lepton_OS,SFnoZ
DY,2,800.0,1050.0,31.942193850957192,7.0824980113439215,3.4358068363197525,3.4728539477261897,3.4728539477261897,3.4358068363197525,1.3153741071984075,2.4379782076632495,1.4111889997708293,-4.682201795213491,4.703528164962039,26.587502440688198,26.583902822963704,-2.1551778626493463,2.164897813638895,6.698647085729429,6.639455970450527,-0.5606814602911296,0.5648775492057468,6.698647085729429,6.639455970450527,54.619823750928944,7.2680150978366145,7.271754933146043,7.289530229404569,7.289439454229745,7.271845929078503,1.3153741071984075,2.4379782076632495,1.1474587503191942,-0.024854649854352262,10.287458377007418,10.293750260608812,10.281170325897474,10.281234686487638,10.293685978271448,2Lepton_OS,SFnoZ
DY,3,1050.0,5000.0,6.182429661072676,4.610277334584801,1.137545938187178,1.1864512611671794,1.1864512611671794,1.137545938187178,0.6183466319225325,3.2417186468577963,0.8490536841965927,-2.2159219063503155,2.2252995482611597,13.683040978350087,13.679242588041229,-2.1551778626493463,2.164897813638895,12.978103710652857,12.978326377898245,-0.5606814602911296,0.5648775492057468,12.978103710652857,12.978326377898245,13.796921413276875,4.678806514232945,2.3874353002088124,2.414320949145796,2.4143309374582818,2.3874251993725824,0.6183466319225325,3.2417186468577963,2.649069296221519,-0.02569728128625537,5.258844565794149,5.26499535072092,5.252720981578194,5.252716390614275,5.264999930977856,2Lepton_OS,SFnoZ
restbkg,1,200.0,800.0,243.7128656669266,7.447206818964328,73.113859700078,73.113859700078,73.113859700078,73.113859700078,6.906147785671395,8.104340747639785,7.0034463157402405,-11.642702293634729,11.685463125561496,176.7112018789467,176.7857759984005,-2.1551778626493463,2.164897813638895,12.81276044574792,12.648378266714207,-0.5606814602911296,0.5648775492057468,12.81276044574792,12.648378266714207,597.2182299040736,26.51845943301718,83.26243900385909,83.41243425401011,83.41243830625953,83.26243494430943,6.906147785671395,8.104340747639785,1.2483778977222475,-0.050184935753857296,87.45488571018927,87.52635533872147,87.38342199508973,87.38341812698756,87.52635920050675,2Lepton_OS,SFnoZ
restbkg,2,800.0,1050.0,21.362255792773347,1.631644992542915,6.408676737832003,6.408676737832003,6.408676737832003,6.408676737832003,1.3153741071984075,2.4379782076632495,1.4111889997708293,-4.682201795213491,4.703528164962039,26.587502440688198,26.583902822963704,-2.1551778626493463,2.164897813638895,6.698647085729429,6.639455970450527,-0.5606814602911296,0.5648775492057468,6.698647085729429,6.639455970450527,54.619823750928944,7.2680150978366145,7.271754933146043,7.289530229404569,7.289439454229745,7.271845929078503,1.3153741071984075,2.4379782076632495,1.1474587503191942,-0.024854649854352262,10.287458377007418,10.293750260608812,10.281170325897474,10.281234686487638,10.293685978271448,2Lepton_OS,SFnoZ
restbkg,3,1050.0,5000.0,6.996145120281667,0.7978554354281892,2.098843536084499,2.0988435360845,2.098843536084499,2.0988435360845,0.6183466319225325,3.2417186468577963,0.8490536841965927,-2.2159219063503155,2.2252995482611597,13.683040978350087,13.679242588041229,-2.1551778626493463,2.164897813638895,12.978103710652857,12.978326377898245,-0.5606814602911296,0.5648775492057468,12.978103710652857,12.978326377898245,13.796921413276875,4.678806514232945,2.3874353002088124,2.414320949145796,2.4143309374582818,2.3874251993725824,0.6183466319225325,3.2417186468577963,2.649069296221519,-0.02569728128625537,5.258844565794149,5.26499535072092,5.252720981578194,5.252716390614275,5.264999930977856,2Lepton_OS,SFnoZ
sm,1,200.0,800.0,6.906147785671395,0.0,0.2581930745555885,1.8758922330978411,1.8760724096338013,0.25688060992627415,6.906147785671395,8.104340747639785,7.0034463157402405,-11.642702293634729,11.685463125561496,176.7112018789467,176.7857759984005,-2.1551778626493463,2.164897813638895,12.81276044574792,12.648378266714207,-0.5606814602911296,0.5648775492057468,12.81276044574792,12.648378266714207,597.2182299040736,26.51845943301718,83.26243900385909,83.41243425401011,83.41243830625953,83.26243494430943,6.906147785671395,8.104340747639785,1.2483778977222475,-0.050184935753857296,87.45488571018927,87.52635533872147,87.38342199508973,87.38341812698756,87.52635920050675,2Lepton_OS,SFnoZ
sm,2,800.0,1050.0,1.3153741071984075,0.0,0.050136425911837514,0.07347716064606823,0.06383952235743373,0.06194408547227095,1.3153741071984075,2.4379782076632495,1.4111889997708293,-4.682201795213491,4.703528164962039,26.587502440688198,26.583902822963704,-2.1551778626493463,2.164897813638895,6.698647085729429,6.639455970450527,-0.5606814602911296,0.5648775492057468,6.698647085729429,6.639455970450527,54.619823750928944,7.2680150978366145,7.271754933146043,7.289530229404569,7.289439454229745,7.271845929078503,1.3153741071984075,2.4379782076632495,1.1474587503191942,-0.024854649854352262,10.287458377007418,10.293750260608812,10.281170325897474,10.281234686487638,10.293685978271448,2Lepton_OS,SFnoZ
sm,3,1050.0,5000.0,0.6183466319225325,0.0,0.02631277699731416,0.12702307426361367,0.12721278033008393,0.025379758654875163,0.6183466319225325,3.2417186468577963,0.8490536841965927,-2.2159219063503155,2.2252995482611597,13.683040978350087,13.679242588041229,-2.1551778626493463,2.164897813638895,12.978103710652857,12.978326377898245,-0.5606814602911296,0.5648775492057468,12.978103710652857,12.978326377898245,13.796921413276875,4.678806514232945,2.3874353002088124,2.414320949145796,2.4143309374582818,2.3874251993725824,0.6183466319225325,3.2417186468577963,2.649069296221519,-0.02569728128625537,5.258844565794149,5.26499535072092,5.252720981578194,5.252716390614275,5.264999930977856,2Lepton_OS,SFnoZ
DY,1,200.0,800.0,2013.979839726649,56.99906649481782,113.40978243238033,114.32262325906595,114.32262325906595,113.40978243238033,13.607390391345794,16.43558507358533,13.827396040766027,-17.67926644034525,17.721512355664043,951.8810465748567,950.5354275549987,-2.3232221107857867,2.335355788080524,30.14173127228043,29.54484700690471,-0.5606814602911296,0.5648775492057468,30.14173127228043,29.54484700690471,2952.5932234751463,58.43463468992619,299.78230421019794,300.16751690813186,300.1285340224773,299.82133211279006,13.607390391345794,16.43558507358533,2.9926321678648877,-0.164437485625351,305.6134052955205,305.8024603206108,305.42435470820067,305.4626617464614,305.76419585331837,2Lepton_OS,SFZ
DY,2,800.0,1300.0,212.1376979884474,20.184432138393177,24.546752757653252,25.120367577297543,25.120367577297543,24.546752757653252,4.6622806700210555,9.2839876494421,5.051613830553345,-7.801811925643186,7.819069275668057,294.6824890356402,293.9823907658442,-2.3232221107857867,2.335355788080524,30.585994573156004,30.26386455443859,-0.5606814602911296,0.5648775492057468,30.585994573156004,30.26386455443859,393.85307409222844,20.960689789930694,58.51394317859514,58.825657282789294,58.75677472074094,58.583111264904154,4.6622806700210555,9.2839876494421,4.748471110923921,-0.1267641315028767,62.301653072603436,62.44844650767452,62.15490377096216,62.220024445075914,62.383564278210386,2Lepton_OS,SFZ
DY,3,1300.0,5000.0,3.64477712765617,2.712487483453887,1.1823628377617594,1.3119337950131,1.3119337950131,1.1823628377617594,0.620914394910488,4.949672593350389,1.0012418223507265,-2.5401598319776117,2.5457600591579204,28.948409916761022,28.848674504089402,-2.3232221107857867,2.335355788080524,24.325255714157482,24.366995370435525,-0.5606814602911296,0.5648775492057468,24.325255714157482,24.366995370435525,16.61832672687568,2.982107667670704,3.8899304548681295,3.9454002167389413,3.9312008975409896,3.9042798717724088,0.620914394910488,4.949672593350389,4.372857295674913,-0.04409909723501193,4.923521892399489,4.945619173756112,4.901481927467548,4.912877716645061,4.934299001723293,2Lepton_OS,SFZ
restbkg,1,200.0,800.0,925.0059933571515,12.872954208901021,277.50179800714545,277.50179800714545,277.50179800714545,277.50179800714545,13.607390391345794,16.43558507358533,13.827396040766027,-17.67926644034525,17.721512355664043,951.8810465748567,950.5354275549987,-2.3232221107857867,2.335355788080524,30.14173127228043,29.54484700690471,-0.5606814602911296,0.5648775492057468,30.14173127228043,29.54484700690471,2952.5932234751463,58.43463468992619,299.78230421019794,300.16751690813186,300.1285340224773,299.82133211279006,13.607390391345794,16.43558507358533,2.9926321678648877,-0.164437485625351,305.6134052955205,305.8024603206108,305.42435470820067,305.4626617464614,305.76419585331837,2Lepton_OS,SFZ
